user_id,region,language,subscription,sessions_7d,session_change_7d,listening_minutes_7d,listening_change_7d,skip_rate,save_rate,share_rate,playlist_rate,search_rate,discovery_rate,unique_artists_7d,unique_genres_7d,days_active_14d,avg_session_minutes,subscription_age_days,support_tickets_30d,night_listening_share,completion_rate,avg_daily_sessions,weekend_usage_share,session_gap_hours,artist_concentration,genre_concentration,notification_open_rate,recommendation_click_rate,offline_downloads_30d,playlists_created_30d,social_interactions_30d,device_switch_rate,ad_skip_rate,notification_fatigue,content_diversity,churn,ltv,next_action
U000011,Jaipur,Telugu,Free,3,-0.22125448032415823,70.29371342578594,-0.34727268406064343,0.25736701927327715,0.09007446028685626,0.10024377838125327,0.115536968177263,0.195895346109209,0.25525032975075673,3,3,7,23.431237808595313,146,1,0.5233634493863569,0.7143796762813321,0.42857142857142855,0.6357083374204332,17.591337529543186,0.7235748127841409,0.3826275958930253,0.227392324878494,0.3607592017579037,1,0,0,0.042148059395169905,0.46532418926671837,0.011558956659977106,0.31448496322863057,0,1065.1231671699584,SKIP
U000012,Delhi,Telugu,Free,5,-0.08195424342722965,53.34462674825182,0.2273187861846158,0.23347575398673934,0.20019956421401905,0.011405001808514205,0.27612826571007637,0.1953269786746724,0.3627977043923292,6,1,7,10.668925349650364,48,0,0.36949414843986145,0.7092704976483756,0.7142857142857143,0.1572828904777595,9.537379582143151,0.6704665927389919,0.37492120464163314,0.30495383032520484,0.3843375425452269,1,2,3,0.09483927780083766,0.18998791052599798,0.05765773429373387,0.3157245864716691,0,1337.5441279394886,CREATE_PLAYLIST
U000013,Ahmedabad,Kannada,Family,2,-0.4485035428182489,14.173979664453134,-0.6243961093535229,0.5201674748084019,0.13280940825203963,0.12397342069645571,0.02258230466982526,0.029188214467015458,0.5549245114591072,4,2,3,7.086989832226567,42,1,0.2566642882976512,0.37916393537274795,0.6666666666666666,0.0507198862643687,80.26137006294358,0.44351638772498664,0.1430790053525178,0.14943434630720523,0.3192745444943226,0,0,0,0.048789221504576555,0.4900746168818166,0.5488705114857724,0.3974140095168789,0,638.6617253580649,SHARE
U000014,Chennai,Telugu,Premium,10,-0.03779364497230624,24.34236171651505,-0.1151059008808081,0.4424226342764738,0.45706037709499314,0.15929776236217846,0.08754811937731825,0.4210415896216917,0.3821841458964643,7,7,14,2.434236171651505,80,1,0.1695884566539614,0.4889845187444415,0.7142857142857143,0.6489769922252197,8.704457337158763,0.06428814563220038,0.39637401996157995,0.3616646794846374,0.5217081462341505,2,1,2,0.1558439913393814,0.32278806731087667,0.2306595684465712,0.4982604272969702,0,1442.0837848789556,SAVE
U000015,Chennai,Tamil,Free,8,-0.2993550156488532,10.563999683694949,0.06670191796334274,0.46091891458434714,0.04976208847872838,0.023585335934798952,0.10306388107196814,0.20670207048457034,0.1820757585077038,8,5,11,1.3204999604618686,292,1,0.12717462133492088,0.5058998172835516,0.7272727272727273,0.15129357423794706,4.385843171865195,0.19312070934396203,0.18355365304988985,0.22076201361386216,0.39976606947073184,0,2,1,0.18277195676687785,0.11296628691793005,0.12810467913784593,0.38641785598107375,0,1121.3570854524382,SEARCH
U000016,Pune,Tamil,Premium,5,-0.09251861298696763,40.52193906888647,-0.04846932719977312,0.09689479872303768,0.33066204656925574,0.08019166281109368,0.09870768418208314,0.5044837799526569,0.4693822812638627,15,9,12,8.104387813777294,561,0,0.36306877120324643,0.8749847169731172,0.4166666666666667,0.6925456083551679,5.125742463069576,0.21847344113007344,0.32883254786189187,0.16537761349040983,0.3680423937125854,5,5,2,0.24440324728929708,0.01502953085189394,0.15835876906417837,0.7456731929694708,0,1526.622310867207,SAVE
U000017,Kolkata,Telugu,Family,5,-0.05225845471613316,107.43466471647817,0.023315472371534023,0.4473256985474455,0.25768899285763086,0.06079176319530337,0.06366790740544391,0.1889228828009174,0.3366800325039455,4,3,10,21.486932943295635,424,0,0.2230664623512352,0.4648747195634038,0.5,0.3100587490118619,18.578144197286402,0.7320347159132765,0.3398451447703355,0.1631701923986883,0.5622701592963054,0,4,1,0.09017014765674007,0.16946508826354637,0.19031629074896783,0.28556211460474923,0,1784.4621932230136,SAVE
U000018,Kochi,Gujarati,Free,11,-0.09332657015596532,25.36805103735574,0.43844724515517197,0.18689382731235712,0.08743671592896791,0.08870122724670337,0.2130107665297453,0.14104410946838283,0.5247270823359875,8,2,10,2.306186457941431,119,0,0.32597104032903923,0.7313162903307204,1.1,0.5001397635176036,10.701760484894633,0.1930533793765367,0.1704951801086207,0.5180448634212811,0.2858882766406008,3,1,6,0.15459611510307877,0.41846325378284677,0.29960588753195666,0.5323049804457775,0,1113.1368853510405,CREATE_PLAYLIST
U000019,Bhubaneswar,Gujarati,Premium,1,-0.6064187809918606,25.477975499519285,-0.6313836930271164,0.21419382291907568,0.05920761428294167,0.06270490685321363,0.029134164508303622,0.1359895776368126,0.25828225823362233,1,2,4,25.477975499519285,73,0,0.25778495926382783,0.7077294568978665,0.25,0.11431150376978573,95.59566844100002,0.39510198686086495,0.2988484634869963,0.14668160653845627,0.12061210006993664,0,0,0,0.2687321444511917,0.4216014636449503,0.3060960870465175,0.21097270779925484,0,638.1760288766394,PLAY
U000020,Chennai,English,Premium,5,-0.22919767956391093,7.216339087015023,-0.18398888776734537,0.20721299278616828,0.20145991042037076,0.11682129441737231,0.09841969316531611,0.1674187772819672,0.45118246705528936,9,5,10,1.4432678174030047,19,0,0.10890341189371014,0.6919448652793065,0.5,0.3185696079527125,2.8465599193799584,0.4351126283841057,0.1699142967849029,0.2409145481765184,0.32344976584251234,5,5,4,0.28828514881904205,0.21368496603445153,0.16169868891662398,0.5163684649078979,0,1037.3051759263055,CREATE_PLAYLIST
U000021,Lucknow,Gujarati,Free,10,-0.02350848992766598,74.03599495498209,0.1259406830571268,0.3666272628718995,0.121668983188235,0.06239268590316513,0.04000761874951417,0.021656222634531947,0.12262572192253993,7,3,7,7.4035994954982085,1,0,0.3456668052521207,0.5882563416601794,1.4285714285714286,0.4489592067381595,13.425198722327245,0.591901939521106,0.24562171165080937,0.09198861403618018,0.1400376888098073,1,3,7,0.32936123472380985,0.40319908355586626,0.28536915590099254,0.2845296325916741,0,1137.1913587609788,LEAVE_APP
U000022,Kolkata,Bengali,Family,9,0.030005793723518914,55.62104707771821,0.08746618788186028,0.3328479839227699,0.27660183850271575,0.18439719924522296,0.1874528589730016,0.5125565137005784,0.3702724902063317,13,6,11,6.18011634196869,187,0,0.23832372544783895,0.6760447363944586,0.8181818181818182,0.5302026262805103,15.289195058678283,0.43064440347125643,0.34431985476522187,0.13546281098980242,0.3844251100832445,4,5,3,0.15060525862248053,0.07558712533572405,0.3486526569962418,0.5359012452530599,0,1555.4482464005343,SAVE
U000023,Hyderabad,Hindi,Free,4,-0.29846557478353464,52.910605014862035,-0.048356461204581425,0.22066762410698054,0.08634378209656898,0.08746641321883519,0.09245137712223493,0.05485370756752564,0.5581868213534338,3,1,9,13.227651253715509,12,1,0.256934965372704,0.7668184587496683,0.4444444444444444,0.5613853663650276,15.640925169133158,0.3838151673639383,0.3722731617350867,0.4744470403078956,0.1628780092554454,2,0,3,0.26078587438533013,0.42208728013829183,0.09822838596163977,0.35107483874610895,0,1063.5727307956815,SKIP
U000024,Mumbai,Punjabi,Free,8,0.1824027667897336,22.950926476571937,0.1362359703535779,0.18140348306521106,0.06881552294577295,0.08692128806743316,0.11217244743400027,0.1304229424545176,0.2692086573383112,10,3,13,2.868865809571492,1386,1,0.25039528811698275,0.7883975095290976,0.6153846153846154,0.5144525633941441,4.326571143802778,0.11304907558611207,0.10209840159579678,0.20409412555238138,0.33419620043273446,1,0,6,0.1274049890805255,0.38057489322924143,0.2670235712095782,0.452701811927408,0,1091.5370551564502,PLAY
U000025,Kolkata,English,Premium,0,-0.5261377891776179,22.59713411260823,-0.21277057582344872,0.31037066429455284,0.15058058725482337,0.03225133496915996,0.274796720124515,0.2138199192679137,0.21678664174432705,1,1,3,22.59713411260823,107,2,0.33372318209539087,0.6403977276936152,0.0,0.3534545332277602,68.97911167140755,0.35758238066784687,0.48300222001340226,0.16360418375199384,0.21643830563867322,0,0,0,0.15014505500386086,0.36810218581118465,0.5241834116482459,0.19155873790598874,1,386.67562003706007,CREATE_PLAYLIST
U000026,Kolkata,Tamil,Premium,3,-0.4651762023207128,15.230330984141139,-0.3159358506285289,0.23109165441105226,0.12080629408954253,0.24339495991755813,0.07369410353431749,0.1590252416686148,0.3821272618112992,4,7,6,5.076776994713713,30,0,0.19360248976717134,0.6917071302363513,0.5,0.3606977364265403,6.288380438471564,0.38167750766813235,0.4387548670984458,0.264664926618844,0.2265922185620973,0,0,2,0.20107748854274501,0.3228000813820745,0.057726763606444464,0.48395774977007366,0,795.9914188234545,SHARE
U000027,Bhubaneswar,Malayalam,Free,4,-0.2839107193741995,11.113412979602206,-0.7213924109853187,0.42387067850493326,0.1777663719583028,0.1250369499429479,0.19647189111606037,0.12832805895766683,0.20392133564957254,1,4,1,2.7783532449005515,318,1,0.1799031869648144,0.5589077706688722,4.0,0.23015550757909561,33.988384378308496,0.4743565812259144,0.49210803557494953,0.06794063782046782,0.37716646718555685,0,0,0,0.16834307179395924,0.5464201704256743,0.554184783518522,0.27481366009913366,1,445.83355497896207,CREATE_PLAYLIST
U000028,Pune,English,Family,9,0.06172765187925678,20.441639946937933,-0.41461385750250346,0.5294634642737698,0.28998920486540414,0.11125975685668671,0.11201346676664008,0.14040338521359236,0.5216399298959349,12,1,13,2.271293327437548,349,0,0.4200869030251269,0.42555135860838245,0.6923076923076923,0.12447586666627279,23.971277495580324,0.3043589745768037,0.4117896605757322,0.38210265515507724,0.5151152049582736,3,4,5,0.2406349132954515,0.12647069928986948,0.3003393040730947,0.5225463785590306,0,1407.9772007690035,SAVE
U000029,Chennai,English,Family,3,-0.26202305968106865,37.4104078968686,-0.48863974616771466,0.23774096549185675,0.29521651320597475,0.08483467517445689,0.09911087782287865,0.08091477063660343,0.4434641444434648,2,1,5,12.470135965622866,307,1,0.38616641087074977,0.7125724486642792,0.6,0.42124171191903476,6.602811287754321,0.7378737088459607,0.07799350754548154,0.4158253978811005,0.10690561201669424,1,0,1,0.09377116113467832,0.18725118417180875,0.29132793176915844,0.3366823370478125,0,799.0812694131234,SAVE
U000030,Chennai,Kannada,Free,16,0.4280548029047704,16.301751647915154,0.17638253771357065,0.5287292706304711,0.17043823936003438,0.13865493086369868,0.19489937275026878,0.4699800453473,0.5911661281563045,12,8,14,1.0188594779946971,60,0,0.1699137660662672,0.42565001680998915,1.1428571428571428,0.28477121274693834,7.108717286868971,0.1733145749382014,0.2808336604979091,0.1254835957157294,0.5830229501871567,7,3,2,0.22890344702987572,0.44550357627107295,0.27532364767874745,0.7206091053951817,0,1439.2231096054816,CREATE_PLAYLIST
U000031,Bengaluru,Malayalam,Free,11,-0.21100714452588284,14.110533040352326,0.1734120767893673,0.08203091962173191,0.20080129369495062,0.07814995940286068,0.09771768812027379,0.21076955286220603,0.1383248862292007,11,2,7,1.2827757309411205,106,0,0.010676476848686018,0.8898595695758709,1.5714285714285714,0.3330981430743962,17.466429085077277,0.2790692835433561,0.31807515631415934,0.3736378822613843,0.40454375886900495,4,2,1,0.3260016507064847,0.41269178401994444,0.07432112884239638,0.2805606014088078,0,951.9790936864883,PLAY
U000032,Hyderabad,Hindi,Premium,9,0.07492296670915266,80.53670025805187,0.16155665763600952,0.3526604219446108,0.2583155335104017,0.05122281688029936,0.11159897848980904,0.3183965616422452,0.1932465417864773,7,7,6,8.948522250894651,404,1,0.03722822003316313,0.5892941951477111,1.5,0.4068407207456816,24.315868255049306,0.36650577330209566,0.3530922179082019,0.365056317778062,0.36054437840602765,1,1,1,0.1872440735227618,0.30698059208726874,0.5908226559000382,0.41001216445526506,0,1374.8384100901415,SAVE
U000033,Delhi,Gujarati,Free,5,-0.02662430507882599,74.75251798839749,0.5889538814885182,0.4669350165272019,0.24623653681436075,0.12778460386351748,0.09367926127539619,0.5832378472099495,0.4928970717461433,15,6,11,14.950503597679496,229,1,0.27028368717219037,0.43843069288187503,0.45454545454545453,0.5621481459405846,8.359659436326652,0.28076362587353515,0.1941716463243741,0.3009433819531056,0.510791350127506,2,4,4,0.2676535392504539,0.21931767046675055,0.38974180408377035,0.7203001827531572,0,1857.9436293867382,SAVE
U000034,Lucknow,Bengali,Premium,14,-0.00374063415642871,20.30353521933967,-0.08227132920066563,0.31945041980457584,0.27013462772808156,0.08479729779337714,0.29362245372893797,0.22118216066707005,0.6168048157503238,8,5,12,1.450252515667119,179,1,0.23625749751799038,0.6713824130636779,1.1666666666666667,0.28083688041816707,16.03847663208799,0.1883707463393254,0.07480334024275306,0.3829716668210959,0.549660850554709,8,3,5,0.1475357815057237,0.2578862376373911,0.37753738115525504,0.6159315823996032,0,1267.279924753475,SAVE
U000035,Kochi,English,Free,7,-0.18033007787751576,59.67488457329836,0.041766865986463765,0.039916322081240505,0.2025428379514166,0.018341241125171864,0.16003723409111809,0.3954340311223277,0.6488019617635232,14,5,11,8.524983510471193,191,3,0.3389502078016949,0.9441701661902768,0.6363636363636364,0.4726251071437081,10.637487919360384,0.16514046795908777,0.25675704996919835,0.3657179528018419,0.5345772774216102,4,5,0,0.07288735069390387,0.19754570378164688,0.13087006894248998,0.738499929561149,0,1728.0200600222536,CREATE_PLAYLIST
U000036,Mumbai,Hindi,Free,4,-0.2348304439296674,34.10471269185137,0.21215748243115404,0.3458823739312161,0.3282840515284018,0.10399746908265545,0.07217529912404283,0.3586957532772922,0.3269774752574432,4,2,11,8.526178172962842,90,1,0.3208943626323449,0.5895658046775972,0.36363636363636365,0.4197711591964307,21.66556263471414,0.30349080275219786,0.41134015228050885,0.3070499573487745,0.36795160842281144,1,1,0,0.20175346349513862,0.3089859277892964,0.06940670577161401,0.3308907735283851,0,1050.3415987801536,SAVE
U000037,Bengaluru,Tamil,Free,9,0.24735499870465508,41.51417714233873,0.04167361267787545,0.2552150787412988,0.19914771622376345,0.03757183615276895,0.12532816006192787,0.21446098748837908,0.41417598416131596,10,7,13,4.612686349148748,13,0,0.15792048486250085,0.6755961295133237,0.6923076923076923,0.2956292676193988,37.18354561133589,0.08078799719326034,0.320740094773909,0.351874637227995,0.20115383932450936,2,3,2,0.11999239167053444,0.40783442532349656,0.5785134485903902,0.5200086330937638,0,1315.5158233758445,PLAY
U000038,Mumbai,Punjabi,Free,12,0.09608330074435933,36.24285318312485,0.14648790741862344,0.5905755084110431,0.1404324678900422,0.21211146845477985,0.20779427807406226,0.4464752932725792,0.3484719754521322,7,9,13,3.020237765260404,151,1,0.15841410660274344,0.3736504927499784,0.9230769230769231,0.5701694729175684,13.16371956364001,0.30496158802544926,0.4392005964517515,0.384181093111796,0.5065473549668397,2,1,4,0.344815233585475,0.19258120008027133,0.14835604216119727,0.5391905936359584,0,1354.5628024323762,SKIP
U000039,Pune,English,Free,8,0.17903239376195534,48.56021800788827,0.31594490721437274,0.05623163738065874,0.06642990020638312,0.052013581757967796,0.08009943062457997,0.047759334960260934,0.41113044507005503,4,1,9,6.070027250986033,84,0,0.2031240989831883,0.8538193821014228,0.8888888888888888,0.6265398044429521,16.756474266678264,0.24582426253689663,0.43285805228916274,0.1656124117823863,0.3134149048441787,0,1,2,0.10073413302635979,0.1088923564571851,0.3103947186933994,0.33799299083572826,0,1215.674495124195,SAVE
U000040,Ahmedabad,Malayalam,Free,3,-0.683200487478427,49.16083643004513,-0.6058899945863924,0.5256386908205996,0.10109963294290673,0.037060988732709264,0.06875010750576652,0.27547416267053987,0.014159268065294753,1,1,3,16.38694547668171,99,2,0.09957988548759883,0.4520934460365519,1.0,0.2698199138988156,96.0,0.4310503351373638,0.15359830110450112,0.14012690188283458,0.4328626650666031,0,0,0,0.09768494715362411,0.46863910708820755,0.5287130828325298,0.07643198100247098,1,772.5407066421745,LEAVE_APP
U000041,Kolkata,English,Free,10,-0.19461044566560623,101.22991496426303,-0.10674331112983142,0.1904583605222018,0.16690843348986478,0.006094594718075794,0.1806528205459054,0.18018461605883238,0.12240229088405427,9,5,11,10.122991496426303,1083,0,0.19858046396519136,0.8007431836431254,0.9090909090909091,0.090377996631189,20.311895548573485,0.11874435212918721,0.4758064073179203,0.4532531293062827,0.6371967620013864,1,4,3,0.08899340385114836,0.2757380466561926,0.06804816869845377,0.31189122367804345,0,1875.4053086882288,CREATE_PLAYLIST
U000042,Delhi,Telugu,Free,5,0.04545898052571755,52.081123820394836,0.03645100651773981,0.32249684080253876,0.04024241548607477,0.08784652107899917,0.12211889251613024,0.19192862634586907,0.47854752740849515,9,1,10,10.416224764078967,127,0,0.20322120733439364,0.648011722072017,0.5,0.41210438036791625,10.523506666762888,0.3708912048048567,0.41212833666261284,0.11099743201416347,0.29320647767361335,0,1,2,0.18567227488029653,0.020379517076369476,0.1651514655413724,0.4853441589023254,0,1272.0104777204185,SAVE
U000043,Kolkata,Tamil,Free,3,-0.3538970918945411,15.162019532379981,0.2546914241176269,0.4351033057716027,0.14055291223966057,0.08640817133952058,0.022979994640102808,0.1545847788902026,0.396845101371806,3,3,3,5.054006510793327,74,1,0.21795176518513354,0.5201576719880592,1.0,0.550565973402985,96.0,0.4678788303215419,0.3158259384156894,0.38002633856828893,0.4420550582346194,0,0,0,0.10142406275950205,0.3636082798309451,0.3527368419283834,0.33978304823981326,1,635.4729562887884,CREATE_PLAYLIST
U000044,Mumbai,Malayalam,Premium,9,-0.0075984615192966065,12.436215179561154,0.14222555960936115,0.1271261693741129,0.15471402176832644,0.11529219453703127,0.06484754743273607,0.18446406129515125,0.47745941769212696,15,7,12,1.381801686617906,351,0,0.06876886502560113,0.8435994775150204,0.75,0.5280678103215933,9.68206756025398,0.3229796257048959,0.2927544844502317,0.19404730933382472,0.390117463244454,5,4,5,0.12211378301621384,0.1293709681279937,0.19760749241950132,0.6670436211878046,0,1393.0169742481266,CREATE_PLAYLIST
U000045,Kolkata,Telugu,Free,6,-0.05682414620405993,2.9441021795690334,-0.27379433024610467,0.3213321799951026,0.09907344796560383,0.13393429989561706,0.042546468331724534,0.27401282712462344,0.46225544460394735,9,6,9,1.0,153,0,0.4101002552823826,0.6587683266146931,0.6666666666666666,0.06497766625052574,3.245424225437834,0.4027200709837724,0.015445974984203966,0.0795842416823763,0.4316091400614755,4,1,2,0.33071866342038275,0.1474944970543688,0.2828478995767194,0.5916293020772506,0,1089.2647690079707,SHARE
U000046,Delhi,Telugu,Free,8,0.025502766698964785,31.40125314788465,-0.04673605161804783,0.42422152668522495,0.18596550344613264,0.039778870071810024,0.15072021758645657,0.02820053078546636,0.5184527244429744,6,5,9,3.925156643485581,1178,1,0.13779238642350508,0.5240148831278545,0.8888888888888888,0.6008280567235355,5.754312523847249,0.14987356806684407,0.3188690284664171,0.30838351897717037,0.23528814665773953,3,4,1,0.2965318980406014,0.10899807849132741,0.3717821523562897,0.5370313663404861,0,1020.0961221851891,CREATE_PLAYLIST
U000047,Lucknow,Tamil,Premium,12,-0.12548181544878445,19.232139107850717,-0.058483831971738676,0.31004588356534835,0.2319085572783602,0.06281612056789151,0.2583584715192646,0.3064350356720536,0.1361555803559787,8,3,10,1.6026782589875597,414,0,0.4899898830805093,0.6254533569628669,1.2,0.5398541039009641,36.580524524335786,0.4686045238787089,0.45319939780834545,0.2937168936836078,0.13821261068129173,2,4,1,0.2074797159893945,0.1535462877199413,0.30316909879286136,0.27051621500080747,0,1149.5089739298128,SAVE
U000048,Jaipur,Kannada,Free,4,-0.19681278270457148,28.49925212362176,-0.3157812301229995,0.3549495601867695,0.20205259730290467,0.045581491404152505,0.02533790022522537,0.18390989664203944,0.35825527827683684,1,4,5,7.12481303090544,44,0,0.148754983751828,0.5861673167207926,0.8,0.1668372389373194,72.50866858937378,0.46287788973930427,0.16402077544863036,0.24181519070296892,0.2311912541455715,1,0,0,0.29923390915213727,0.2528860830822519,0.20370345943197166,0.29073804198380165,0,664.8045956687416,PLAY
U000049,Bengaluru,Bengali,Free,7,0.017676685338851597,113.1381913560905,0.12073241618813603,0.34490404245725476,0.32030033770030775,0.04152495282851635,0.14100919086189487,0.36311182153811156,0.3360398108731454,6,4,5,16.162598765155785,129,0,0.07740413917646756,0.6306392191900644,1.4,0.6382663234391076,32.3617861374776,0.21851551062048816,0.17791525342154804,0.6712395304178645,0.4924153884932472,1,2,2,0.296008339831333,0.1769089592054462,0.16178970327620373,0.32062174500040974,0,1660.456688595489,SAVE
U000050,Hyderabad,Hindi,Free,16,0.1304024339007606,14.090126951393726,-0.03808538872734599,0.20004342599109837,0.36309755070195376,0.18482256878520475,0.1640860045281969,0.2376321999146458,0.500180625654757,9,7,13,1.0,114,0,0.115795993636685,0.8188341834789861,1.2307692307692308,0.3349838931732612,16.512523318576477,0.28514280438121925,0.23838064023491767,0.5587366250224748,0.6102849256639908,2,6,1,0.3459737582368833,0.16586349648556103,0.18467699284277653,0.597830759141528,0,1434.2187040731387,SAVE
U000051,Bengaluru,Marathi,Premium,5,0.014595147544426479,133.11403676179748,-0.08746280655909214,0.2846331524975597,0.04140331199068505,0.23581126953592507,0.1188688356640314,0.34052721649720297,0.3100743055029194,3,2,9,26.622807352359494,72,0,0.05055731441321386,0.6707386745204404,0.5555555555555556,0.770449111210138,16.36796297343387,0.13670944332067064,0.46820509694140167,0.2493164323191346,0.19638125436788434,2,2,0,0.16808181898293126,0.15125941761497233,0.1344559544225126,0.2724352990350374,0,1579.778851154825,SHARE
U000052,Ahmedabad,English,Premium,7,0.01414098564608593,64.18690799624267,-0.5155934458272577,0.10376470095549144,0.34710981535040464,0.11474224957658548,0.08259460304613317,0.08804772911488783,0.2562653561627187,2,1,7,9.169558285177525,58,0,0.19693665511357644,0.8395218750206879,1.0,0.3754352171361645,6.529135699386971,0.5737594940021447,0.3255252387905845,0.531036295027595,0.11631328781463293,1,0,0,0.12685247919008732,0.3162593473022014,0.31003612941212755,0.24020340736790716,0,882.70267224368,SAVE
